ภาค,จังหวัด,ระดับการศึกษา,สายการศึกษา,รวม
ภาคตะวันออกเฉียงเหนือ,เลย,ระดับมัธยมศึกษาตอนปลาย,สายอาชีวศึกษา,10005.8775
ภาคตะวันออกเฉียงเหนือ,เลย,ระดับมัธยมศึกษาตอนปลาย,สายวิชาการศึกษา,20.0675
ภาคตะวันออกเฉียงเหนือ,เลย,ระดับอุดมศึกษา,สายวิชาการ,27478.8525
ภาคตะวันออกเฉียงเหนือ,เลย,ระดับอุดมศึกษา,สายวิชาชีพ,10693.71
ภาคตะวันออกเฉียงเหนือ,เลย,ระดับอุดมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,8603.5525
ภาคตะวันออกเฉียงเหนือ,เลย,การศึกษาอื่น ๆ,สายวิชาการศึกษาระดับมหาวิทยาลัย,20.8975
ภาคตะวันออกเฉียงเหนือ,เลย,ไม่ทราบ,สายวิชาการศึกษาระดับมหาวิทยาลัย,121.28
ภาคตะวันออกเฉียงเหนือ,หนองคาย,รวม,สายวิชาการศึกษาระดับมหาวิทยาลัย,352549.5
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ไม่ได้เรียน,สายวิชาการศึกษาระดับมหาวิทยาลัย,6297.185
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ก่อนประถมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,97876.33
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ระดับประถมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,80698.165
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ระดับมัธยมศึกษาตอนต้น,สายวิชาการศึกษาระดับมหาวิทยาลัย,61284.485
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ระดับมัธยมศึกษาตอนปลาย,สายสามัญ,48962.0875
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ระดับมัธยมศึกษาตอนปลาย,สายอาชีวศึกษา,9509.2175
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ระดับมัธยมศึกษาตอนปลาย,สายวิชาการศึกษา,0
